id;RK_L1_CODE;RK_L1_NAME;RK_L2_CODE;RK_L2_NAME;RK_L3_CODE;RK_L3_NAME;S_PLAN;S_FIN;S_FACT
845;27372;Департамент культури виконавчого органу Київської міської ради (Київської міської державної адміністрації);27372;Департамент культури виконавчого органу Київської міської ради (Київської міської державної адміністрації);32406;"Театрально-видовищний заклад культури ""Київський академічний театр драми і комедії на лівому березі Дніпра""";0;23452716;23452715.56
846;25872;Служба у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації);38414;Центр соціально-психологічної реабілітації дітей №1 Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (КМДА);38414;Центр соціально-психологічної реабілітації дітей №1 Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (КМДА);0;6533127.82;6494626.46
847;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);27955;"Територіальне медичне об'єднання ""ФТИЗІАТРІЯ"" у місті Київі";50007;Київська міська дитяча клінічна туберкульозна лікарня;0;16518761.54;16738364.28
848;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);49643;Київський міський Центр радіаційного захисту населення м.Київа від наслідків Чорнобильської катастрофи;49643;Київський міський Центр радіаційного захисту населення м.Київа від наслідків Чорнобильської катастрофи;0;47375188.03;47820252.91
849;77716;Шевченківська районна в місті Київі державна адміністрація;77823;"Управління охорони здоров""я Шевченківської районної в місті Київі державної адміністрації";77823;"Управління охорони здоров""я Шевченківської районної в місті Київі державної адміністрації";0;5185245.27;4088571.61
850;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);48746;"Дитячий санаторій""Лісова поляна""Київського міського дитячого санаторно-курортного медичного обїднання";48746;"Дитячий санаторій""Лісова поляна""Київського міського дитячого санаторно-курортного медичного обїднання";0;7681551.56;7598145.1
851;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);96398;"Громадська організація ""Київська міська організація Всеукраїнського об""їднання українок ""Яворина""";0;86078.72;86077.39
852;77680;Печерська районна в місті Київі державна адміністрація;77783;"Управління охорони здоров""я Печерської районної в місті Київі державної адміністрації";38402;"Госпіталь ""Печерський"" Печерського району м. Київа";0;5279545.99;5292228.72
853;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);49120;Київський міський пологовий будинок №3;49120;Київський міський пологовий будинок №3;0;44967625.89;46479462.85
854;77716;Шевченківська районна в місті Київі державна адміністрація;77831;Управління культури, туризму та охорони культурної спадщини Шевченківської районної в місті Київі державної адміністрації;85725;"Заклад культури ""Музей історичного центру міста Київа""";0;619967.78;594810.6
855;77716;Шевченківська районна в місті Київі державна адміністрація;77848;Управління праці та соціального захисту населення Шевченківської районної в місті Київі державної адміністрації;95865;Територіальний центр соціального обслуговування (надання соціальних послуг) Шевченківського району м. Київа;0;15213688.89;16110889.06
856;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);49973;"Київська територіальна первинна організація №2 ""Українського товариства сліпих""";0;60000;0
857;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);83808;Асоціація професійних видів їдиноборств;0;0;0
858;77879;Оболонська районна в місті Київі державна адміністрація;77885;Управління житлово-комунального господарства Оболонської районної в місті Київі державної адміністрації;30304;Комунальне підприємство по утриманню зелених насаджень Оболонського району м.Київа;0;37794649;33326830.86
859;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);80164;"Громадська організація ""Системна допомога дітям з аутизмом ""Маленький принц""";0;27915.9;27915.9
860;77651;Дніпровська районна в місті Київі державна адміністрація;77897;Управління житлово-комунального господарства Дніпровської районної в місті Київі державної адміністрації;1357;"Житлово-будівельний кооператив ""Арсеналець-7""";0;260740.28;260740.28
861;77651;Дніпровська районна в місті Київі державна адміністрація;77922;Управління освіти Дніпровської районної в місті Київі державної адміністрації;35442;"Навчально-виховний комплекс""Домінанта""(Дошкільн. навч.заклад - спеціаліз школа 1ступ.-суспільно-гуманітар гімназія-спец.школа204 з погл.вивч.фізич.";0;29839617.34;31774659.68
862;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);53544;Київська міська організація Всеукраїнської спілки радянських офіцерів;0;41802;41802
863;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);99631;"Орган самоорганізації населення ""Будинковий комітет ""Вулиця Смоленська, 3-а""";0;73779.98;73779.98
864;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);87943;"Територіальне медичне об'єднання ""САНАТОРНОГО ЛІКУВАННЯ"" у місті Київі";50017;"Дитячий спеціалізований санаторій ""Орлятко"" Територіального медичного об""їднання ""САНАТОРНОГО ЛІКУВАННЯ"" у місті Київі";0;19525998.85;19584188.95
865;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);54228;Святошинський психоневрологічний інтернат;54228;Святошинський психоневрологічний інтернат;0;43971604.13;50012970.69
866;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);32174;"Орган самоорганізації населення у місті Київі комітет мікрорайону ""Голосіїво""";0;180822.46;171429.66
867;77651;Дніпровська районна в місті Київі державна адміністрація;77898;Управління охорони здоров'я Дніпровської районної в місті Київі державної адміністрації;35963;"Комунальне некомерційне підприємство""Консультативно-діагностичний центр Дніпровського району м.Київа""";0;79149463.98;66617062.88
868;77926;Подільська районна в місті Київі державна адміністрація;78091;Відділ у справах сім'ї, молоді та спорту Подільської районної в м. Київі державної адміністрації;78091;Відділ у справах сім'ї, молоді та спорту Подільської районної в м. Київі державної адміністрації;0;613586.77;613966.74
869;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);85250;"Комплексна дитячо-юнацька спортивна школа ""Артем"" Київського міського фізкультурно-спортивного товариства ""Україна""";0;1957426.39;1921741.52
870;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);99115;"Орган самоорганізації населення ""Будинковий комітет ""Вулиця Севастопольська, 13""";0;88024.26;83136.21
871;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);49728;"Орган самоорганізації населення ""Комітет мікрорайону"" Рідна оселя""";0;166636.83;173870.47
872;77716;Шевченківська районна в місті Київі державна адміністрація;77831;Управління культури, туризму та охорони культурної спадщини Шевченківської районної в місті Київі державної адміністрації;39545;"Державний спеціалізований мистецький навчальний заклад ""Київська дитяча школа мистецтва №2 ім.М.І.Вериківського""";0;24651199.67;26543044.16
873;77540;Голосіївська районна в місті Київі Державна адміністрація;77951;"Управління охорони здоров""я Голосіївської районної в місті Київі державної адміністрації";77951;"Управління охорони здоров""я Голосіївської районної в місті Київі державної адміністрації";0;4891445.54;4671993.61
874;54084;Київська міська рада;54084;Київська міська рада;97053;"Громадська організація ""СОЛІДАРНІСТЬ ЖІНОК""";0;714493.69;641985.71
875;77766;Деснянська районна в місті Київі державна адміністрація;77927;Управління освіти Деснянської районної в місті Київі державної адміністрації;28605;Школа І-ІІІ ступенів № 213 Деснянського району міста Київа;0;7607996.25;7637286.96
876;77766;Деснянська районна в місті Київі державна адміністрація;77927;Управління освіти Деснянської районної в місті Київі державної адміністрації;41727;Школа І-ІІІ ступенів № 300 Деснянського району міста Київа;0;9777202.45;9799155.44
877;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);42213;"Орган самоорганізації населення ""Комітет мікрорайону ""Чернігівський""";0;190349.69;190349.69
878;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);29965;"Вищий навчальний заклад ""Перший київський медичний коледж""";29965;"Вищий навчальний заклад ""Перший київський медичний коледж""";0;18700761;21036844.71
879;54084;Київська міська рада;54084;Київська міська рада;93566;"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ПЕРСОНАЛЬНА ВІДПОВІДАЛЬНІСТЬ+""";0;692022.16;616421.46
880;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);29140;Київська організація ветеранів війни;0;151212.95;151154.75
881;54084;Київська міська рада;54084;Київська міська рада;97401;"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ГРОМАДСЬКИЙ РУХ ""КИЯНИ РАЗОМ""";0;687987.51;644164.77
882;77879;Оболонська районна в місті Київі державна адміністрація;77906;Управління праці та соціального захисту населення Оболонської районної в місті Київі державної адміністрації;77906;Управління праці та соціального захисту населення Оболонської районної в місті Київі державної адміністрації;0;21133939.01;21080711.56
883;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);39110;Школа вищої спортивної майстерності міста Київа;39110;Школа вищої спортивної майстерності міста Київа;0;11899132.49;15559991.27
884;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);22116;Спілка жінок м.Київа;0;15000;11502.59
885;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);81991;"Відокремлений підрозділ Громадської організації ""Всеукраїнська асоціація ветеранів-підводників"" у місті Київі";0;39841.07;39841.07
886;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);54127;Київська міська організація Профспілки працівників освіти і науки України;0;8209643.4;8209643.4
887;27372;Департамент культури виконавчого органу Київської міської ради (Київської міської державної адміністрації);31578;"НАЦІОНАЛЬНИЙ МУЗЕЙ ""КИїВСЬКА КАРТИННА ГАЛЕРЕЯ""";31578;"НАЦІОНАЛЬНИЙ МУЗЕЙ ""КИїВСЬКА КАРТИННА ГАЛЕРЕЯ""";0;10945657.96;12195956.67
888;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);96255;"Орган самоорганізації населення ""Вуличний комітет ""Вулиця Ягідна""(Самбурки)""";0;123047.67;123038.19
889;77900;Дарницька районна в місті Київі державна адміністрація;77900;Дарницька районна в місті Київі державна адміністрація;48514;"Комунальне підприємство ""Позняки-Інвест-УКБ Дарницького району міста Київа""";0;5002800;2537381.27
890;77833;Департамент транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації);77833;Департамент транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації);48673;"Комунальне підприємство електромереж зовнішнього освітлення м.Київа""Київміськсвітло""";0;264947344.8;252222983.8
891;77900;Дарницька районна в місті Київі державна адміністрація;77936;Управління охорони здоров'я Дарницької районної в місті Київі державної адміністрації;33097;"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги №1 Дарницького району м. Київа""";0;15165427.24;15145619.79
892;54084;Київська міська рада;54084;Київська міська рада;97123;"Громадська організіція ""Духовне зерно""";0;425240.92;371791.4
893;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);49454;Київський професійний енергетичний ліцей;49454;Київський професійний енергетичний ліцей;0;11932952;12739726.81
894;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);96204;"Громадська організація інвалідів ""Центр туризму інвалідів м.Київа""";0;14690;14690
895;77900;Дарницька районна в місті Київі державна адміністрація;77960;Управління праці та соціального захисту населення Дарницької районної в місті Київі державної адміністрації;32998;Територіальний центр соціального обслуговування (надання соціальних послуг) Дарницького району міста Київа;0;10113952.18;10631435.99
896;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);27409;Київська міська клінічна лікарня №4;27409;Київська міська клінічна лікарня №4;0;78056042.94;80203596.47
897;77651;Дніпровська районна в місті Київі державна адміністрація;77922;Управління освіти Дніпровської районної в місті Київі державної адміністрації;87537;"Позашкільний навчальний заклад ""Центр технічної і художньо-естетичної творчості для дітей та юнацтва ""Зміна"" м.Київа""";0;3600073.5;3706239.3
898;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);46464;Київський міський центр крові;46464;Київський міський центр крові;0;19442914.77;24609214.07
899;77900;Дарницька районна в місті Київі державна адміністрація;77896;Управління житлово-комунального господарства Дарницької районної в місті Київі державної адміністрації;35709;Комунальне підприємство по утриманню зелених насаджень Дарницького району м. Київа;0;30170792;30235410.39
900;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);46229;"Київський міський центр здоров""я";46229;"Київський міський центр здоров""я";0;2062651.59;2069840.04
901;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);48211;Київський міський інформаційно-обчислювальний центр;48211;Київський міський інформаційно-обчислювальний центр;0;4344028.86;3925500.49
902;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);33312;Пуща-Водицький психоневрологічний інтернат;33312;Пуща-Водицький психоневрологічний інтернат;0;22054816.66;26288382.38
903;49702;Департамент житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації);49702;Департамент житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації);81629;"Комунальне підприємство ""Дирекція з капітального будівництва та реконструкції ""Київбудреконструкція""";0;205388966;185853510.1
904;54084;Київська міська рада;54084;Київська міська рада;99762;"Громадська організація ""Громада Оболоні""";0;607585.62;596981.48
905;24019;Департамент міського благоустрою та збереження природного середовища виконавчого органу Київськоі міської ради (КМДА);24019;Департамент міського благоустрою та збереження природного середовища виконавчого органу Київськоі міської ради (КМДА);27918;"Комунальне підприємство ""Київська міська лікарня ветеринарної медицини""";0;11235174.54;10674519.7
906;77727;Солом'янська районна в місті Київі державна адміністрація;77921;Відділ у справах сім'ї, молоді та спорту Солом'янської районної в місті Київі державної адміністрації;85013;"Центр соціально-психологічної реабілітації дітей та молоді з функціональними обмеженнями Солом""янського району міста Київа";0;1028040;1032500.87
907;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38967;"Орган самоорганізації населення""Комітет мікрорайону""Злагода""";0;175901.77;168239.87
908;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);89480;Київське вище професійне училище водного транспорту Київської державної академії водного транспорту імені гетьмана Петра Конашевича-Сагайдачного;89480;Київське вище професійне училище водного транспорту Київської державної академії водного транспорту імені гетьмана Петра Конашевича-Сагайдачного;0;0;-424639.49
909;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);87431;Центр екстреної медичної допомоги та медицини катастроф міста Київа;87431;Центр екстреної медичної допомоги та медицини катастроф міста Київа;0;268873891.4;271856779.1
910;77766;Деснянська районна в місті Київі державна адміністрація;77766;Деснянська районна в місті Київі державна адміністрація;77766;Деснянська районна в місті Київі державна адміністрація;154444298;29384376.2;29229145.84
911;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);24077;Київська міська клінічна лікарня №10;24077;Київська міська клінічна лікарня №10;0;44343374.04;46246753.79
912;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);88528;"Громадська організація ""Київська організація інвалідів ""СОТИ""";0;65000;65000
913;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);38291;Київський геріатричний пансіонат;38291;Київський геріатричний пансіонат;0;20111111.85;22824125.09
914;77607;Святошинська районна в місті Київі державна адміністрація;77862;Управління освіти, молоді та спорту Святошинської районної в місті Київі державної адміністрації;48579;Дитячо-юнацька спортивна школа № 17;0;4500969.26;4807618.04
915;77833;Департамент транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації);77833;Департамент транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації);19967;"Комунальне підприємство ""Шляхово-експлуатаційне управління по ремонту та утриманню автомобільних шляхів та споруд на них Оболонського району"" м.Київа";0;70533516.56;67514076
916;77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);77729;Департамент соціальної політики виконавчого органу Київської міської ради (Київської міської державної адміністрації);53818;"Асоціація інвалідів -вчених ""ГОМЕР""";0;30000;25066.2
917;24019;Департамент міського благоустрою та збереження природного середовища виконавчого органу Київськоі міської ради (КМДА);24019;Департамент міського благоустрою та збереження природного середовища виконавчого органу Київськоі міської ради (КМДА);54440;"Комунальне підприємство ""Лісопаркове господарство ""Конча-Заспа""";0;8466715.85;8036724.19
918;54084;Київська міська рада;54084;Київська міська рада;97419;"Громадська організація ""Київські міські проекти""";0;491130.72;471433.48
919;38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);38348;Департамент суспільних комунікацій виконавчого органу Київської міської ради(Київської міської державної адміністрації);33121;"Орган самоорганізації населення у місті Київі ""Комітет мікрорайону ""Лісовий-4""";0;268130.39;260430.39
920;27372;Департамент культури виконавчого органу Київської міської ради (Київської міської державної адміністрації);27372;Департамент культури виконавчого органу Київської міської ради (Київської міської державної адміністрації);53829;"Комунальний театрально-концертний заклад культури ""Циганський академічний музично-драматичний театр ""Романс""";0;2635073;2532389.93
921;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);87943;"Територіальне медичне об'єднання ""САНАТОРНОГО ЛІКУВАННЯ"" у місті Київі";50013;"Дитячий спеціалізований санаторій ""Лісний"" Територіального медичного об""їднання ""САНАТОРНОГО ЛІКУВАННЯ"" в місті Київі";0;6226804.66;6243014.74
922;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);50776;"Дитяча клінічна лікарня № 4 Солом""янського р-ну";50776;"Дитяча клінічна лікарня № 4 Солом""янського р-ну";0;27337046.64;25854417.22
923;77680;Печерська районна в місті Київі державна адміністрація;77876;Відділ у справах сім'ї, молоді та спорту Печерської районної в місті Київі державної адмінстрації;77876;Відділ у справах сім'ї, молоді та спорту Печерської районної в місті Київі державної адмінстрації;0;749981.01;712853.87
924;77900;Дарницька районна в місті Київі державна адміністрація;77966;Управління освіти Дарницької районної в місті Київі державної адміністрації;77966;Управління освіти Дарницької районної в місті Київі державної адміністрації;0;865644975.4;1050304644
925;54084;Київська міська рада;54084;Київська міська рада;93044;"Громадська організація ""ДАК""";0;722053.01;662248.65
926;29161;Департамент освіти і науки, молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації);30014;"Державний навчальний заклад ""Центр професійної освіти технологій та дизайну м. Київа""";30014;"Державний навчальний заклад ""Центр професійної освіти технологій та дизайну м. Київа""";0;15051281;15239671.99
927;77766;Деснянська районна в місті Київі державна адміністрація;77883;"Управління охорони здоров""я Деснянської районної в місті Київі державної адміністрації";87136;"Комунальне некомерційне підприїмтво ""Центр первинної медико-санітарної допомоги № 3"" Деснянського району м. Київа";0;24670635.17;24678783.48
928;77716;Шевченківська районна в місті Київі державна адміністрація;77821;Управління житлово-комунального господарства Шевченківської районної в місті Київі державної адміністрації;85520;"Комунальне підприємство ""Благоустрій Шевченківського району""";0;0;0
929;77680;Печерська районна в місті Київі державна адміністрація;77829;Управління житлово-комунального господарства та будівництва Печерської районної в місті Київі державної адміністрації;41774;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Печерського  району м. Київа""";0;15402000;15402000
930;48310;Департамент охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації);88428;"Територіальне медичне об'єднання ""Київська стоматологія"" у місті Київі";37037;Стоматологічна поліклініка Подільського району м. Київа;0;7207494.04;10849321.29
931;24019;Департамент міського благоустрою та збереження природного середовища виконавчого органу Київськоі міської ради (КМДА);24019;Департамент міського благоустрою та збереження природного середовища виконавчого органу Київськоі міської ради (КМДА);38925;Комунальне підприємство по утриманню зелених насаджень Шевченківського району м.Київа;0;0;0
